TransactionID,CustomerID,ProductID,QuantityPurchased,TransactionDate,Price
1444,526,75,2,2023-03-02,96.74
1445,800,200,3,2023-03-02,93.91
1446,691,108,4,2023-03-02,24.61
1447,637,168,4,2023-03-02,71.14
1448,422,43,2,2023-03-02,33.47
1449,865,150,1,2023-03-02,44.32
1450,23,148,4,2023-03-02,67.98
1451,575,8,3,2023-03-02,87.2
1452,143,29,3,2023-03-02,51.74
1453,993,40,2,2023-03-02,24.03
1454,665,158,3,2023-03-02,22.27
1455,145,128,1,2023-03-02,62.76
1456,225,84,4,2023-03-02,74.47
1457,503,116,3,2023-03-02,80.45
1458,962,183,3,2023-03-02,32.66
1459,974,144,4,2023-03-02,30.49
1460,821,174,2,2023-03-02,84.7
1461,616,62,3,2023-03-02,26.43
1462,104,7,2,2023-03-02,58.2
1463,947,45,2,2023-03-02,34.44
1464,39,187,3,2023-03-02,84.34
1465,947,184,1,2023-03-03,51.99
1466,198,176,2,2023-03-03,90.0
1467,646,155,3,2023-03-03,38.72
1468,579,181,2,2023-03-03,69.0
1469,391,88,4,2023-03-03,72.79
1470,179,73,1,2023-03-03,68.55
1471,968,163,1,2023-03-03,50.61
1472,554,179,4,2023-03-03,85.91
1473,448,37,4,2023-03-03,58.92
1474,500,119,2,2023-03-03,90.33
1475,15,57,4,2023-03-03,84.9
1476,623,8,1,2023-03-03,87.2
1477,669,95,4,2023-03-03,45.29
1478,289,117,3,2023-03-03,77.15
1479,478,110,3,2023-03-03,25.42
1480,231,20,2,2023-03-03,10.53
1481,923,124,1,2023-03-03,97.86
1482,420,53,3,2023-03-03,26.27
1483,157,119,4,2023-03-03,90.33
1484,550,12,3,2023-03-03,87.46
1485,441,177,3,2023-03-03,39.0
1486,97,17,2,2023-03-03,94.5
1487,997,64,4,2023-03-03,31.05
1488,411,42,4,2023-03-03,82.72
1489,951,94,4,2023-03-04,66.29
1490,289,157,2,2023-03-04,14.43
1491,254,147,4,2023-03-04,53.98
1492,196,11,4,2023-03-04,58.55
1493,598,98,3,2023-03-04,30.55
1494,834,178,3,2023-03-04,11.21
1495,522,71,4,2023-03-04,53.74
1496,517,108,1,2023-03-04,24.61
1497,635,58,1,2023-03-04,61.64
1498,842,34,4,2023-03-04,49.48
1499,865,20,1,2023-03-04,10.53
1500,118,50,2,2023-03-04,67.71
1501,806,102,3,2023-03-04,64.32
1502,909,138,2,2023-03-04,34.54
1503,159,160,3,2023-03-04,85.88
1504,815,52,1,2023-03-04,80.47
1505,228,15,1,2023-03-04,46.59
1506,877,84,4,2023-03-04,74.47
1507,216,131,1,2023-03-04,85.13
1508,948,37,1,2023-03-04,58.92
1509,696,126,4,2023-03-04,15.19
1510,15,40,4,2023-03-04,24.03
1511,157,72,3,2023-03-04,46.64
1512,648,40,1,2023-03-04,24.03
1513,261,56,3,2023-03-05,70.21
1514,157,151,3,2023-03-05,78.87
1515,47,104,2,2023-03-05,86.53
1516,324,139,1,2023-03-05,10.3
1517,844,110,1,2023-03-05,25.42
1518,685,192,2,2023-03-05,42.85
1519,130,136,3,2023-03-05,73.53
1520,411,93,1,2023-03-05,29.67
1521,95,94,3,2023-03-05,66.29
1522,627,56,2,2023-03-05,70.21
1523,755,60,4,2023-03-05,67.3
1524,932,138,3,2023-03-05,34.54
1525,292,39,1,2023-03-05,95.92
1526,794,28,4,2023-03-05,92.56
1527,811,49,3,2023-03-05,78.21
1528,283,164,3,2023-03-05,10.36
1529,69,125,4,2023-03-05,53.93
1530,660,13,4,2023-03-05,18.78
1531,11,36,4,2023-03-05,99.46
1532,254,101,1,2023-03-05,16.85
1533,842,26,1,2023-03-05,26.82
1534,872,86,3,2023-03-05,41.37
1535,550,4,3,2023-03-05,22.06
1536,134,82,2,2023-03-05,72.65
1537,712,192,1,2023-03-06,42.85
1538,23,166,3,2023-03-06,26.81
1539,815,127,4,2023-03-06,94.35
1540,346,88,4,2023-03-06,72.79
1541,302,127,1,2023-03-06,94.35
1542,363,120,4,2023-03-06,30.43
1543,396,22,2,2023-03-06,23.28
1544,218,130,3,2023-03-06,57.27
1545,141,31,3,2023-03-06,51.2
1546,616,119,3,2023-03-06,90.33
1547,958,11,1,2023-03-06,58.55
1548,210,46,4,2023-03-06,12.99
1549,985,96,2,2023-03-06,99.06
1550,993,190,1,2023-03-06,92.82
1551,623,197,3,2023-03-06,23.76
1552,616,192,2,2023-03-06,42.85
1553,828,10,3,2023-03-06,57.39
1554,683,168,3,2023-03-06,71.14
1555,460,128,1,2023-03-06,62.76
1556,356,152,3,2023-03-06,63.79
1557,324,99,2,2023-03-06,44.37
1558,133,172,3,2023-03-06,85.78
1559,888,112,4,2023-03-06,11.95
1560,805,60,3,2023-03-06,67.3
1561,840,190,1,2023-03-07,92.82
1562,127,87,2,2023-03-07,84.97
1563,106,145,1,2023-03-07,66.0
1564,604,65,4,2023-03-07,17.19
1565,799,57,3,2023-03-07,84.9
1566,378,183,1,2023-03-07,32.66
1567,905,106,1,2023-03-07,99.41
1568,51,181,1,2023-03-07,69.0
1569,29,184,1,2023-03-07,51.99
1570,462,9,4,2023-03-07,15.23
1571,296,22,4,2023-03-07,23.28
1572,297,141,3,2023-03-07,85.04
1573,726,89,3,2023-03-07,72.22
1574,779,176,2,2023-03-07,90.0
1575,407,18,4,2023-03-07,99.35
1576,769,115,1,2023-03-07,62.75
1577,814,168,1,2023-03-07,71.14
1578,613,145,2,2023-03-07,66.0
1579,405,143,1,2023-03-07,60.78
1580,346,106,2,2023-03-07,99.41
1581,622,15,3,2023-03-07,46.59
1582,420,63,4,2023-03-07,65.49
1583,182,167,2,2023-03-07,66.2
1584,983,13,1,2023-03-07,18.78
1585,825,81,2,2023-03-08,76.79
1586,1,32,3,2023-03-08,43.82
1587,831,137,1,2023-03-08,45.43
1588,950,40,3,2023-03-08,24.03
1589,567,148,3,2023-03-08,67.98
1590,371,82,2,2023-03-08,72.65
1591,936,77,3,2023-03-08,86.32
1592,911,191,1,2023-03-08,48.47
1593,661,76,3,2023-03-08,94.25
1594,431,172,3,2023-03-08,85.78
1595,969,38,2,2023-03-08,52.63
1596,309,188,3,2023-03-08,36.22
1597,137,71,4,2023-03-08,53.74
1598,202,48,2,2023-03-08,27.7
1599,436,18,2,2023-03-08,99.35
1600,313,144,1,2023-03-08,30.49
1601,117,183,1,2023-03-08,32.66
1602,666,39,1,2023-03-08,95.92
1603,937,196,1,2023-03-08,66.05
1604,803,187,4,2023-03-08,84.34
1605,575,89,2,2023-03-08,72.22
1606,244,62,3,2023-03-08,26.43
1607,537,141,1,2023-03-08,85.04
1608,602,109,1,2023-03-08,11.12
1609,75,81,1,2023-03-09,76.79
1610,806,134,3,2023-03-09,52.27
1611,386,77,1,2023-03-09,86.32
1612,903,188,3,2023-03-09,36.22
1613,210,90,2,2023-03-09,39.33
1614,475,14,2,2023-03-09,31.64
1615,418,95,2,2023-03-09,45.29
1616,347,54,4,2023-03-09,82.01
1617,529,132,3,2023-03-09,12.98
1618,640,39,1,2023-03-09,95.92
1619,939,72,1,2023-03-09,46.64
1620,955,25,1,2023-03-09,90.34
1621,876,77,1,2023-03-09,86.32
1622,763,160,4,2023-03-09,85.88
1623,179,187,1,2023-03-09,84.34
1624,182,191,4,2023-03-09,48.47
1625,664,166,3,2023-03-09,26.81
1626,25,120,2,2023-03-09,30.43
1627,967,53,1,2023-03-09,26.27
1628,180,195,2,2023-03-09,71.6
1629,710,156,3,2023-03-09,89.84
1630,501,131,3,2023-03-09,85.13
1631,856,150,1,2023-03-09,44.32
1632,161,96,3,2023-03-09,99.06
1633,177,166,2,2023-03-10,26.81
1634,285,200,1,2023-03-10,93.91
1635,63,72,4,2023-03-10,46.64
1636,662,62,1,2023-03-10,26.43
1637,666,185,2,2023-03-10,90.8
1638,156,6,1,2023-03-10,91.73
1639,882,32,1,2023-03-10,43.82
1640,469,99,2,2023-03-10,44.37
1641,49,138,1,2023-03-10,34.54
1642,967,131,1,2023-03-10,85.13
1643,849,187,2,2023-03-10,84.34
1644,84,76,3,2023-03-10,94.25
1645,361,177,2,2023-03-10,39.0
1646,689,59,1,2023-03-10,51.94
1647,148,31,4,2023-03-10,51.2
1648,630,93,4,2023-03-10,29.67
1649,342,69,2,2023-03-10,77.71
1650,476,190,4,2023-03-10,92.82
1651,63,52,1,2023-03-10,80.47
1652,701,89,1,2023-03-10,72.22
1653,360,127,2,2023-03-10,94.35
1654,561,169,1,2023-03-10,53.88
1655,327,31,3,2023-03-10,51.2
1656,769,84,1,2023-03-10,74.47
1657,736,127,2,2023-03-11,94.35
1658,141,150,3,2023-03-11,44.32
1659,990,132,3,2023-03-11,12.98
1660,215,13,4,2023-03-11,18.78
1661,435,45,1,2023-03-11,34.44
1662,891,127,2,2023-03-11,94.35
1663,952,170,4,2023-03-11,13.65
1664,723,114,4,2023-03-11,78.16
1665,318,177,1,2023-03-11,39.0
1666,32,20,1,2023-03-11,10.53
1667,670,81,2,2023-03-11,76.79
1668,285,182,4,2023-03-11,30.83
1669,305,164,2,2023-03-11,10.36
1670,429,129,4,2023-03-11,72.93
1671,477,143,4,2023-03-11,60.78
1672,286,17,4,2023-03-11,94.5
1673,144,152,1,2023-03-11,63.79
1674,424,58,4,2023-03-11,61.64
1675,19,72,4,2023-03-11,46.64
1676,18,109,4,2023-03-11,11.12
1677,769,23,3,2023-03-11,41.4
1678,590,174,1,2023-03-11,84.7
1679,371,72,3,2023-03-11,46.64
1680,175,8,1,2023-03-11,87.2
1681,194,59,2,2023-03-12,51.94
1682,502,111,3,2023-03-12,85.44
1683,988,187,2,2023-03-12,84.34
1684,113,13,4,2023-03-12,18.78
1685,114,167,2,2023-03-12,66.2
1686,222,156,2,2023-03-12,89.84
1687,678,189,2,2023-03-12,82.77
1688,947,16,2,2023-03-12,87.93
1689,831,119,1,2023-03-12,90.33
1690,644,2,3,2023-03-12,81.6
1691,897,145,1,2023-03-12,66.0
1692,264,30,1,2023-03-12,19.32
1693,925,103,1,2023-03-12,93.81
1694,55,13,2,2023-03-12,18.78
1695,871,96,1,2023-03-12,99.06
1696,643,94,3,2023-03-12,66.29
1697,800,82,1,2023-03-12,72.65
1698,778,13,4,2023-03-12,18.78
1699,458,171,2,2023-03-12,69.05
1700,979,94,4,2023-03-12,66.29
1701,878,149,3,2023-03-12,92.64
1702,162,112,3,2023-03-12,11.95
1703,380,55,3,2023-03-12,67.76
1704,993,81,3,2023-03-12,76.79
1705,87,168,1,2023-03-13,71.14
1706,55,116,2,2023-03-13,80.45
1707,476,143,3,2023-03-13,60.78
1708,800,180,4,2023-03-13,94.76
1709,178,108,3,2023-03-13,24.61
1710,391,53,2,2023-03-13,26.27
1711,349,128,4,2023-03-13,62.76
1712,8,180,4,2023-03-13,94.76
1713,833,158,4,2023-03-13,22.27
1714,313,161,1,2023-03-13,10.95
1715,759,57,3,2023-03-13,84.9
1716,835,52,1,2023-03-13,80.47
1717,984,137,4,2023-03-13,45.43
1718,983,182,1,2023-03-13,30.83
1719,443,111,1,2023-03-13,85.44
1720,767,1,1,2023-03-13,46.11
1721,328,44,3,2023-03-13,81.93
1722,54,75,4,2023-03-13,96.74
1723,761,98,4,2023-03-13,30.55
1724,239,9,3,2023-03-13,15.23
1725,229,32,1,2023-03-13,43.82
1726,579,15,1,2023-03-13,46.59
1727,51,140,2,2023-03-13,74.78
1728,609,185,2,2023-03-13,90.8
1729,604,136,2,2023-03-14,73.53
1730,264,72,3,2023-03-14,46.64
1731,418,155,4,2023-03-14,38.72
1732,803,190,2,2023-03-14,92.82
1733,96,12,4,2023-03-14,87.46
1734,88,65,4,2023-03-14,17.19
1735,78,107,4,2023-03-14,72.89
1736,288,42,3,2023-03-14,82.72
1737,120,190,3,2023-03-14,92.82
1738,814,115,3,2023-03-14,62.75
1739,491,139,3,2023-03-14,10.3
1740,912,103,2,2023-03-14,93.81
1741,452,171,1,2023-03-14,69.05
1742,500,95,1,2023-03-14,45.29
1743,165,17,1,2023-03-14,94.5
1744,182,160,2,2023-03-14,85.88
1745,469,85,1,2023-03-14,99.81
1746,910,168,2,2023-03-14,71.14
1747,735,151,2,2023-03-14,78.87
1748,823,56,2,2023-03-14,70.21
1749,944,134,1,2023-03-14,52.27
1750,978,86,4,2023-03-14,41.37
1751,7,178,1,2023-03-14,11.21
1752,330,102,1,2023-03-14,64.32
1753,775,165,3,2023-03-15,46.15
1754,673,192,2,2023-03-15,42.85
1755,151,54,4,2023-03-15,82.01
1756,85,200,3,2023-03-15,93.91
1757,147,177,4,2023-03-15,39.0
1758,624,115,4,2023-03-15,62.75
1759,381,139,2,2023-03-15,10.3
1760,915,88,1,2023-03-15,72.79
1761,548,49,2,2023-03-15,78.21
1762,285,149,2,2023-03-15,92.64
1763,700,115,3,2023-03-15,62.75
1764,82,194,2,2023-03-15,57.65
1765,514,63,1,2023-03-15,65.49
1766,897,104,4,2023-03-15,86.53
1767,815,83,2,2023-03-15,90.16
1768,709,103,4,2023-03-15,93.81
1769,916,156,2,2023-03-15,89.84
1770,523,17,4,2023-03-15,94.5
1771,746,6,2,2023-03-15,91.73
1772,386,147,3,2023-03-15,53.98
1773,707,184,4,2023-03-15,51.99
1774,471,28,2,2023-03-15,92.56
1775,119,194,2,2023-03-15,57.65
1776,396,38,3,2023-03-15,52.63
1777,532,119,3,2023-03-16,90.33
1778,261,37,3,2023-03-16,58.92
1779,805,115,4,2023-03-16,62.75
1780,934,68,4,2023-03-16,42.59
1781,256,177,3,2023-03-16,39.0
1782,734,43,1,2023-03-16,33.47
1783,905,164,1,2023-03-16,10.36
1784,226,58,2,2023-03-16,61.64
1785,53,13,1,2023-03-16,18.78
1786,940,52,2,2023-03-16,80.47
1787,867,58,4,2023-03-16,61.64
1788,500,32,4,2023-03-16,43.82
1789,506,105,1,2023-03-16,16.09
1790,854,188,4,2023-03-16,36.22
1791,364,83,3,2023-03-16,90.16
1792,280,186,3,2023-03-16,23.46
1793,593,99,1,2023-03-16,44.37
1794,714,104,1,2023-03-16,86.53
1795,158,184,2,2023-03-16,51.99
1796,632,28,4,2023-03-16,92.56
1797,59,129,2,2023-03-16,72.93
1798,727,170,2,2023-03-16,13.65
1799,128,48,3,2023-03-16,27.7
1800,736,40,3,2023-03-16,24.03
1801,721,97,3,2023-03-17,53.09
1802,882,191,3,2023-03-17,48.47
1803,115,200,2,2023-03-17,93.91
1804,209,114,3,2023-03-17,78.16
1805,526,132,4,2023-03-17,12.98
1806,521,166,3,2023-03-17,26.81
1807,552,155,3,2023-03-17,38.72
1808,962,137,3,2023-03-17,45.43
1809,237,111,1,2023-03-17,85.44
1810,281,144,4,2023-03-17,30.49
1811,359,184,4,2023-03-17,51.99
1812,201,76,2,2023-03-17,94.25
1813,758,31,2,2023-03-17,51.2
1814,278,119,3,2023-03-17,90.33
1815,235,142,1,2023-03-17,45.55
1816,494,25,2,2023-03-17,90.34
1817,4,34,2,2023-03-17,49.48
1818,666,67,3,2023-03-17,64.75
1819,442,152,3,2023-03-17,63.79
1820,29,118,2,2023-03-17,14.55
1821,109,73,2,2023-03-17,68.55
1822,610,26,4,2023-03-17,26.82
1823,727,148,1,2023-03-17,67.98
1824,805,192,4,2023-03-17,42.85
1825,75,104,2,2023-03-18,86.53
1826,838,10,4,2023-03-18,57.39
1827,146,67,4,2023-03-18,64.75
1828,128,152,2,2023-03-18,63.79
1829,853,5,3,2023-03-18,17.97
1830,42,195,2,2023-03-18,71.6
1831,356,186,3,2023-03-18,23.46
1832,41,27,2,2023-03-18,65.77
1833,934,113,2,2023-03-18,30.98
1834,34,15,2,2023-03-18,46.59
1835,17,163,1,2023-03-18,50.61
1836,677,105,3,2023-03-18,16.09
1837,153,181,1,2023-03-18,69.0
1838,998,44,2,2023-03-18,81.93
1839,378,26,4,2023-03-18,26.82
1840,588,175,1,2023-03-18,28.05
1841,599,162,3,2023-03-18,87.55
1842,629,95,2,2023-03-18,45.29
1843,874,178,1,2023-03-18,11.21
1844,342,84,4,2023-03-18,74.47
1845,981,140,1,2023-03-18,74.78
1846,27,132,3,2023-03-18,12.98
1847,825,87,1,2023-03-18,84.97
1848,287,176,4,2023-03-18,90.0
1849,646,183,4,2023-03-19,32.66
1850,731,112,3,2023-03-19,11.95
1851,168,129,4,2023-03-19,72.93
1852,610,89,2,2023-03-19,72.22
1853,268,66,4,2023-03-19,10.05
1854,749,158,2,2023-03-19,22.27
1855,821,131,1,2023-03-19,85.13
1856,455,122,2,2023-03-19,67.99
1857,906,149,2,2023-03-19,92.64
1858,685,84,1,2023-03-19,74.47
1859,401,177,4,2023-03-19,39.0
1860,922,116,2,2023-03-19,80.45
1861,981,190,4,2023-03-19,92.82
1862,476,116,1,2023-03-19,80.45
1863,702,38,3,2023-03-19,52.63
1864,634,143,4,2023-03-19,60.78
1865,558,110,4,2023-03-19,25.42
1866,576,180,3,2023-03-19,94.76
1867,130,46,3,2023-03-19,12.99
1868,822,25,1,2023-03-19,90.34
1869,363,21,4,2023-03-19,14.29
1870,705,121,4,2023-03-19,59.81
1871,819,122,1,2023-03-19,67.99
1872,693,133,4,2023-03-19,34.15
1873,292,70,2,2023-03-20,43.77
1874,371,113,2,2023-03-20,30.98
1875,794,107,2,2023-03-20,72.89
1876,29,112,4,2023-03-20,11.95
1877,149,108,2,2023-03-20,24.61
1878,779,47,2,2023-03-20,56.53
1879,296,196,1,2023-03-20,66.05
1880,11,91,1,2023-03-20,80.7
1881,512,18,3,2023-03-20,99.35
1882,676,149,3,2023-03-20,92.64
1883,113,104,3,2023-03-20,86.53
1884,187,151,3,2023-03-20,78.87
1885,807,192,1,2023-03-20,42.85
1886,744,195,1,2023-03-20,71.6
1887,227,40,1,2023-03-20,24.03
1888,310,138,2,2023-03-20,34.54
1889,98,89,2,2023-03-20,72.22
1890,55,180,3,2023-03-20,94.76
1891,623,200,2,2023-03-20,93.91
1892,664,61,4,2023-03-20,36.82
1893,758,192,1,2023-03-20,42.85
1894,406,5,3,2023-03-20,17.97
1895,69,122,3,2023-03-20,67.99
1896,312,181,4,2023-03-20,69.0
1897,289,55,2,2023-03-21,67.76
1898,762,37,3,2023-03-21,58.92
1899,548,56,2,2023-03-21,70.21
1900,751,187,2,2023-03-21,84.34
1901,148,102,4,2023-03-21,64.32
1902,467,93,3,2023-03-21,29.67
1903,739,197,2,2023-03-21,23.76
1904,244,73,2,2023-03-21,68.55
1905,491,59,4,2023-03-21,51.94
1906,849,2,4,2023-03-21,81.6
1907,958,193,2,2023-03-21,82.2
1908,507,104,4,2023-03-21,86.53
1909,365,188,2,2023-03-21,36.22
1910,482,51,3,2023-03-21,9312.0
1911,201,30,1,2023-03-21,19.32
1912,154,11,4,2023-03-21,58.55
1913,450,108,1,2023-03-21,24.61
1914,501,76,2,2023-03-21,94.25
1915,73,167,2,2023-03-21,66.2
1916,713,90,2,2023-03-21,39.33
1917,296,123,1,2023-03-21,25.18
1918,17,200,2,2023-03-21,93.91
1919,641,191,4,2023-03-21,48.47
1920,217,192,3,2023-03-21,42.85
1921,61,189,3,2023-03-22,82.77
1922,939,125,4,2023-03-22,53.93
1923,616,182,3,2023-03-22,30.83
1924,42,122,1,2023-03-22,67.99
1925,25,94,2,2023-03-22,66.29
1926,39,103,2,2023-03-22,93.81
1927,803,186,2,2023-03-22,23.46
1928,131,184,1,2023-03-22,51.99
1929,498,162,1,2023-03-22,87.55
1930,229,31,1,2023-03-22,51.2
1931,108,52,4,2023-03-22,80.47
1932,172,89,1,2023-03-22,72.22
1933,435,76,3,2023-03-22,94.25
1934,478,129,4,2023-03-22,72.93
1935,102,183,4,2023-03-22,32.66
1936,866,22,4,2023-03-22,23.28
1937,524,40,1,2023-03-22,24.03
1938,275,101,4,2023-03-22,16.85
1939,613,111,1,2023-03-22,85.44
1940,44,129,1,2023-03-22,72.93
1941,955,65,4,2023-03-22,17.19
1942,817,191,2,2023-03-22,48.47
1943,957,182,2,2023-03-22,30.83
1944,17,170,4,2023-03-22,13.65
1945,330,149,2,2023-03-23,92.64
1946,569,79,3,2023-03-23,50.42
1947,823,22,3,2023-03-23,23.28
1948,497,166,1,2023-03-23,26.81
1949,815,99,2,2023-03-23,44.37
1950,12,8,3,2023-03-23,87.2
1951,318,190,4,2023-03-23,92.82
1952,592,175,2,2023-03-23,28.05
1953,216,17,3,2023-03-23,94.5
1954,339,17,3,2023-03-23,94.5
1955,776,90,4,2023-03-23,39.33
1956,991,141,1,2023-03-23,85.04
1957,661,145,4,2023-03-23,66.0
1958,81,166,1,2023-03-23,26.81
1959,727,81,3,2023-03-23,76.79
1960,485,78,1,2023-03-23,92.83
1961,374,173,3,2023-03-23,74.83
1962,976,6,3,2023-03-23,91.73
1963,710,163,2,2023-03-23,50.61
1964,200,110,1,2023-03-23,25.42
1965,537,14,1,2023-03-23,31.64
1966,466,72,1,2023-03-23,46.64
1967,89,189,4,2023-03-23,82.77
1968,268,143,2,2023-03-23,60.78
1969,655,54,2,2023-03-24,82.01
1970,571,27,2,2023-03-24,65.77
1971,922,13,4,2023-03-24,18.78
1972,489,159,1,2023-03-24,17.42
1973,877,163,1,2023-03-24,50.61
1974,538,60,1,2023-03-24,67.3
1975,47,6,2,2023-03-24,91.73
1976,288,197,2,2023-03-24,23.76
1977,778,58,3,2023-03-24,61.64
1978,16,49,4,2023-03-24,78.21
1979,711,151,4,2023-03-24,78.87
1980,401,162,2,2023-03-24,87.55
1981,919,26,3,2023-03-24,26.82
1982,794,47,1,2023-03-24,56.53
1983,981,5,2,2023-03-24,17.97
1984,86,20,4,2023-03-24,10.53
1985,250,134,4,2023-03-24,52.27
1986,391,198,4,2023-03-24,86.03
1987,782,59,1,2023-03-24,51.94
1988,335,192,4,2023-03-24,42.85
1989,629,146,1,2023-03-24,11.09
1990,519,132,1,2023-03-24,12.98
1991,137,17,1,2023-03-24,94.5
1992,883,14,2,2023-03-24,31.64
1993,688,13,1,2023-03-25,18.78
1994,840,135,3,2023-03-25,16.89
1995,498,128,4,2023-03-25,62.76
1996,827,44,2,2023-03-25,81.93
1997,727,119,4,2023-03-25,90.33
1998,477,143,1,2023-03-25,60.78
1999,594,19,2,2023-03-25,96.33
2000,223,63,3,2023-03-25,65.49
2001,990,163,1,2023-03-25,50.61
2002,372,81,4,2023-03-25,76.79
2003,935,163,3,2023-03-25,50.61
2004,995,147,1,2023-03-25,53.98
2005,402,148,3,2023-03-25,67.98
2006,443,100,1,2023-03-25,68.85
2007,490,163,2,2023-03-25,50.61
2008,615,160,1,2023-03-25,85.88
2009,273,122,2,2023-03-25,67.99
2010,526,176,1,2023-03-25,90.0
2011,159,44,1,2023-03-25,81.93
2012,152,104,4,2023-03-25,86.53
2013,995,152,3,2023-03-25,63.79
2014,620,61,3,2023-03-25,36.82
2015,188,125,3,2023-03-25,53.93
2016,813,145,1,2023-03-25,66.0
2017,98,71,1,2023-03-26,53.74
2018,131,107,1,2023-03-26,72.89
2019,805,50,2,2023-03-26,67.71
2020,171,65,2,2023-03-26,17.19
2021,936,99,4,2023-03-26,44.37
2022,986,32,1,2023-03-26,43.82
2023,183,164,3,2023-03-26,10.36
2024,983,141,3,2023-03-26,85.04
2025,364,198,4,2023-03-26,86.03
2026,39,58,3,2023-03-26,61.64
2027,527,128,4,2023-03-26,62.76
2028,888,142,1,2023-03-26,45.55
2029,497,165,3,2023-03-26,46.15
2030,516,112,1,2023-03-26,11.95
2031,349,68,2,2023-03-26,42.59
2032,982,40,3,2023-03-26,24.03
2033,921,187,2,2023-03-26,84.34
2034,397,144,3,2023-03-26,30.49
2035,722,190,1,2023-03-26,92.82
2036,161,132,4,2023-03-26,12.98
2037,16,173,1,2023-03-26,74.83
2038,493,90,1,2023-03-26,39.33
2039,426,28,1,2023-03-26,92.56
2040,108,96,3,2023-03-26,99.06
2041,894,194,4,2023-03-27,57.65
2042,450,31,2,2023-03-27,51.2
2043,311,3,1,2023-03-27,78.72
2044,739,136,3,2023-03-27,73.53
2045,170,24,2,2023-03-27,84.69
2046,546,15,1,2023-03-27,46.59
2047,414,171,2,2023-03-27,69.05
2048,251,159,1,2023-03-27,17.42
2049,759,45,2,2023-03-27,34.44
2050,781,194,2,2023-03-27,57.65
2051,141,8,4,2023-03-27,87.2
2052,274,71,4,2023-03-27,53.74
2053,416,108,1,2023-03-27,24.61
2054,608,115,3,2023-03-27,62.75
2055,739,103,4,2023-03-27,93.81
2056,891,125,2,2023-03-27,53.93
2057,39,57,4,2023-03-27,84.9
2058,814,30,4,2023-03-27,19.32
2059,29,146,1,2023-03-27,11.09
2060,958,114,4,2023-03-27,78.16
2061,477,197,4,2023-03-27,23.76
2062,318,117,2,2023-03-27,77.15
2063,245,167,4,2023-03-27,66.2
2064,748,60,2,2023-03-27,67.3
2065,697,98,4,2023-03-28,30.55
2066,272,171,4,2023-03-28,69.05
2067,440,126,3,2023-03-28,15.19
2068,748,173,4,2023-03-28,74.83
2069,239,151,2,2023-03-28,78.87
2070,377,197,2,2023-03-28,23.76
2071,266,94,1,2023-03-28,66.29
2072,926,134,1,2023-03-28,52.27
2073,921,184,3,2023-03-28,51.99
2074,359,122,2,2023-03-28,67.99
2075,340,108,2,2023-03-28,24.61
2076,389,4,2,2023-03-28,22.06
2077,577,93,3,2023-03-28,29.67
2078,990,151,2,2023-03-28,78.87
2079,689,6,1,2023-03-28,91.73
2080,3,32,3,2023-03-28,43.82
2081,429,106,1,2023-03-28,99.41
2082,142,146,1,2023-03-28,11.09
2083,376,15,3,2023-03-28,46.59
2084,670,168,4,2023-03-28,71.14
2085,324,122,4,2023-03-28,67.99
2086,146,96,1,2023-03-28,99.06
2087,958,6,4,2023-03-28,91.73
2088,293,112,2,2023-03-28,11.95
2089,665,120,3,2023-03-29,30.43
2090,432,123,1,2023-03-29,25.18
2091,705,191,2,2023-03-29,48.47
2092,949,67,4,2023-03-29,64.75
2093,975,106,2,2023-03-29,99.41
2094,585,139,4,2023-03-29,10.3
2095,399,43,1,2023-03-29,33.47
2096,817,145,2,2023-03-29,66.0
2097,889,96,3,2023-03-29,99.06
2098,344,132,1,2023-03-29,12.98
2099,964,191,2,2023-03-29,48.47
2100,140,196,2,2023-03-29,66.05
2101,187,81,4,2023-03-29,76.79
2102,805,41,1,2023-03-29,27.03
2103,61,133,1,2023-03-29,34.15
2104,997,160,1,2023-03-29,85.88
2105,939,198,1,2023-03-29,86.03
2106,380,35,4,2023-03-29,11.56
2107,710,22,3,2023-03-29,23.28
2108,807,193,1,2023-03-29,82.2
2109,440,150,4,2023-03-29,44.32
2110,319,112,3,2023-03-29,11.95
2111,302,11,3,2023-03-29,58.55
2112,344,3,4,2023-03-29,78.72
2113,11,137,1,2023-03-30,45.43
2114,62,60,3,2023-03-30,67.3
2115,845,76,1,2023-03-30,94.25
2116,226,87,1,2023-03-30,84.97
2117,153,14,2,2023-03-30,31.64
2118,711,18,1,2023-03-30,99.35
2119,564,113,2,2023-03-30,30.98
2120,772,73,3,2023-03-30,68.55
2121,571,23,4,2023-03-30,41.4
2122,584,83,2,2023-03-30,90.16
2123,660,125,4,2023-03-30,53.93
2124,861,175,3,2023-03-30,28.05
2125,575,69,1,2023-03-30,77.71
2126,310,47,3,2023-03-30,56.53
2127,885,116,4,2023-03-30,80.45
2128,243,30,3,2023-03-30,19.32
2129,493,25,1,2023-03-30,90.34
2130,366,156,3,2023-03-30,89.84
2131,330,112,1,2023-03-30,11.95
2132,107,25,2,2023-03-30,90.34
2133,226,74,4,2023-03-30,42.05
2134,825,58,1,2023-03-30,61.64
2135,218,94,1,2023-03-30,66.29
2136,937,119,3,2023-03-30,90.33
2137,753,127,2,2023-03-31,94.35
2138,506,169,1,2023-03-31,53.88
2139,259,25,2,2023-03-31,90.34
2140,888,78,2,2023-03-31,92.83
2141,774,99,3,2023-03-31,44.37
